_ID,TimeSt,Country,Province,City,Latitude,Longitude,POIID,minDistance
4826780,2017-06-21 13:21:13.487,CA,QC,Saint-Constant,45.36680,-73.56590,POI3,17.22160656782558
5448171,2017-06-21 18:08:16.370,CA,QC,Dollard-Des-Ormeaux,45.47930,-73.84380,POI3,22.161694331930097
4830663,2017-06-21 20:21:30.250,CA,QC,Greenfield Park,45.48650,-73.46220,POI3,8.987569244204856
4848331,2017-06-21 06:23:01.907,CA,QC,Montréal,45.50140,-73.57704,POI3,2.4083384190529773
5041902,2017-06-21 20:36:54.573,CA,QC,Saint-Laurent,45.50570,-73.68140,POI3,9.165640841410633
5030539,2017-06-21 00:35:57.880,CA,QC,Montréal,45.50660,-73.62910,POI3,5.192734382116361
4566476,2017-06-21 09:01:52.230,CA,QC,Montréal,45.50960,-73.55920,POI3,1.4398197613568715
4790752,2017-06-21 04:17:56.847,CA,QC,Sainte-Thérèse,45.63780,-73.84140,POI3,25.031500661187554
5296956,2017-06-21 19:54:59.877,CA,QC,Trois-Rivieres,46.33935,-72.65361,POI3,115.13048985712037
4719322,2017-06-21 00:13:09.940,CA,QC,Sainte-Foy,46.78230,-71.28820,POI3,224.63595326060246
5213270,2017-06-21 21:48:45.743,CA,QC,Québec,46.81030,-71.22205,POI3,230.5260803469896
5324434,2017-06-21 09:56:24.927,CA,QC,Québec,46.90010,-71.15990,POI3,240.41604831186936
5372822,2017-06-21 03:00:18.590,CA,SK,Assiniboia,49.63071,-105.98709,POI1,676.2998533664853
5315924,2017-06-21 18:56:02.080,CA,SK,Kipling,50.10211,-102.62675,POI1,837.8907632904333
4758678,2017-06-21 08:15:50.750,CA,SK,Craik,51.04505,-105.83675,POI1,589.6044947232058
5402485,2017-06-21 07:03:08.167,CA,SK,Saskatoon,52.09910,-106.64940,POI1,486.6405698252374
4984033,2017-06-21 00:33:11.360,CA,SK,Saskatoon,52.12250,-106.72488,POI1,480.88536337680017
4581159,2017-06-21 07:02:26.187,CA,SK,Saskatoon,52.12250,-106.72490,POI1,480.88409601222867
5423017,2017-06-21 03:05:11.200,CA,AB,Calgary,50.90530,-114.09400,POI1,296.64929948895434
5288321,2017-06-21 13:54:34.020,CA,AB,Calgary,50.91500,-114.06000,POI1,295.2648733809846
5562038,2017-06-21 09:18:33.240,CA,AB,Calgary,50.92488,-113.93050,POI1,293.13355367131606
4845107,2017-06-21 16:22:49.270,CA,AB,Calgary,50.93680,-114.01074,POI1,292.43161941302475
5182545,2017-06-21 16:46:26.233,CA,AB,Calgary,50.95462,-114.11521,POI1,291.42375437595115
5296755,2017-06-21 14:55:01.620,CA,AB,Calgary,51.04046,-114.08025,POI1,281.6258907264241
4729415,2017-06-21 06:13:49.560,CA,AB,Calgary,51.04190,-114.06100,POI1,281.28228026301076
4732721,2017-06-21 09:14:01.337,CA,AB,Calgary,51.04330,-114.06400,POI1,281.1564437259314
4852171,2017-06-21 22:23:23.387,CA,AB,Calgary,51.04750,-114.06800,POI1,280.731848795025
5079104,2017-06-21 14:39:18.220,CA,AB,Calgary,51.04940,-113.95640,POI1,279.55263054643495
5336507,2017-06-21 13:57:37.613,CA,AB,Calgary,51.05100,-114.13700,POI1,281.04706059660083
5168477,2017-06-21 19:45:36.333,CA,AB,Calgary,51.05710,-114.07700,POI1,279.76142613160846
5095386,2017-06-21 21:40:42.370,CA,AB,Calgary,51.10030,-113.95305,POI1,273.90045090828363
4986831,2017-06-21 13:33:22.453,CA,AB,Calgary,51.11315,-114.20288,POI1,274.97553992086864
5441692,2017-06-21 08:07:22.460,CA,AB,Calgary,51.11881,-113.92602,POI1,271.64647990029243
4966136,2017-06-21 07:32:05.067,CA,AB,Calgary,51.13417,-114.23782,POI1,273.10679676335724
5085289,2017-06-21 10:39:51.793,CA,AB,Calgary,51.14140,-114.07600,POI1,270.46982244685535
5473620,2017-06-21 06:11:00.360,CA,AB,Calgary,51.17260,-114.10100,POI1,267.2962649737563
5460600,2017-06-21 03:09:45.133,CA,AB,Red Deer,52.26510,-113.79400,POI1,143.98535294743456
5058317,2017-06-21 07:37:55.723,CA,AB,Red Deer,52.26510,-113.79400,POI1,143.98535294743456
5188855,2017-06-21 00:47:00.130,CA,AB,Red Deer,52.28950,-113.81400,POI1,141.5016088878148
5447026,2017-06-21 05:08:11.280,CA,AB,Ponoka,52.67680,-113.58150,POI1,96.91068272470079
5581796,2017-06-21 17:20:05.303,CA,AB,Edmonton,53.41738,-113.52697,POI1,14.58266609986465
5189220,2017-06-21 01:47:02.993,CA,AB,Edmonton,53.45670,-113.58010,POI1,11.747692937124938
5596622,2017-06-21 03:21:07.410,CA,AB,Edmonton,53.45790,-113.41200,POI1,10.96302954006603
5022342,2017-06-21 19:35:14.497,CA,AB,Edmonton,53.49913,-113.50035,POI1,5.320441641019993
4720375,2017-06-21 00:13:12.750,CA,AB,Sherwood Park,53.51670,-113.31670,POI1,11.64606752765459
4531954,2017-06-21 22:00:45.370,CA,AB,Sherwood Park,53.52800,-113.25120,POI1,15.634797398575856
4735882,2017-06-21 19:14:14.810,CA,AB,Spruce Grove,53.54628,-113.88183,POI1,26.177907912625134
5219911,2017-06-21 18:49:27.297,CA,AB,Edmonton,53.54813,-113.59428,POI1,7.176957156046215
4658483,2017-06-21 02:08:04.137,CA,AB,Edmonton,53.57741,-113.54728,POI1,5.348797145242842
5608610,2017-06-21 07:22:23.650,CA,BC,Delta,49.02080,-123.05700,POI1,833.5633575639363
4573726,2017-06-21 05:01:56.467,CA,MB,Winnipeg,49.78380,-97.09730,POI1,1202.2857870622008
4752114,2017-06-21 18:15:21.787,CA,MB,Winnipeg,49.92400,-97.20582,POI1,1188.39253512424
4960966,2017-06-21 02:31:45.980,CA,MB,Winnipeg,49.92422,-97.20587,POI1,1188.3785734056428
5374838,2017-06-21 04:00:32.970,CA,NB,Fredericton,45.93081,-66.63976,POI4,276.60537380065034
4566504,2017-06-21 11:01:52.343,CA,NS,Halifax,44.69880,-63.66400,POI4,67.64255769193957
5370904,2017-06-21 14:00:14.850,CA,ON,London,43.00715,-81.16608,POI3,666.49835961739
4539118,2017-06-21 22:01:11.540,CA,ON,Brantford,43.15080,-80.20940,POI3,590.4041987742345
5439815,2017-06-21 14:07:09.860,CA,ON,Saint Catharines,43.19540,-79.21890,POI3,518.519840920946
5181606,2017-06-21 19:46:15.440,CA,ON,Kitchener,43.43810,-80.50990,POI3,597.5662739373162
4804466,2017-06-21 15:19:10.607,CA,ON,Oakville,43.44620,-79.66880,POI3,536.3068439162679
4550897,2017-06-21 00:01:30.320,CA,ON,Waterloo,43.46340,-80.52010,POI3,597.1193042781898
5085679,2017-06-21 01:39:55.000,CA,ON,Oakville,43.49340,-79.71260,POI3,537.04263585792
5557510,2017-06-21 10:18:06.013,CA,ON,Guelph,43.50100,-80.23900,POI3,574.804125193783
4898095,2017-06-21 14:27:19.400,CA,ON,Mississauga,43.54080,-79.61280,POI3,527.4788918404531
5335401,2017-06-21 19:57:33.380,CA,ON,Mississauga,43.56340,-79.65090,POI3,529.0997619541013
4599536,2017-06-21 01:04:04.577,CA,ON,Mississauga,43.59240,-79.69530,POI3,530.8866327390285
4553791,2017-06-21 10:01:36.870,CA,ON,Georgetown,43.59760,-79.94000,POI3,548.4192216920155
5559634,2017-06-21 15:18:18.060,CA,ON,Toronto,43.64660,-79.44930,POI3,510.44309873370474
5415956,2017-06-21 14:04:32.833,CA,ON,Toronto,43.64686,-79.42801,POI3,508.8926595735376
5304443,2017-06-21 13:55:35.740,CA,ON,Toronto,43.64770,-79.41740,POI3,508.08536118562836
5108842,2017-06-21 21:41:43.117,CA,ON,Toronto,43.66205,-79.46025,POI3,510.48012162946304
4713203,2017-06-21 03:12:33.953,CA,ON,Toronto,43.66343,-79.38224,POI3,504.77399288526345
5547718,2017-06-21 02:17:37.967,CA,ON,Toronto,43.66460,-79.36960,POI3,503.8039741250873
5053143,2017-06-21 14:37:40.203,CA,ON,Toronto,43.66820,-79.42090,POI3,507.33415703174444
4860793,2017-06-21 22:24:02.097,CA,ON,Toronto,43.67200,-79.37910,POI3,504.12718492745654
5357443,2017-06-21 04:59:16.550,CA,ON,Toronto,43.67350,-79.40300,POI3,505.7813500875914
5220247,2017-06-21 20:49:27.187,CA,ON,Toronto,43.67960,-79.43430,POI3,507.74951647996465
5464845,2017-06-21 03:10:10.967,CA,ON,Etobicoke,43.69280,-79.53100,POI3,514.1293008400011
5044111,2017-06-21 18:37:03.253,CA,ON,Toronto,43.70560,-79.42790,POI3,506.0317464114329
5409886,2017-06-21 02:04:14.390,CA,ON,Scarborough,43.72950,-79.26290,POI3,492.92601352572416
5422030,2017-06-21 08:05:07.490,CA,ON,North York,43.74270,-79.43651,POI3,504.8914760166198
5340247,2017-06-21 00:58:01.603,CA,ON,North York,43.78700,-79.41690,POI3,501.3888714405781
5368365,2017-06-21 04:00:02.537,CA,ON,Toronto,43.79180,-79.23650,POI3,488.0276081147794
4844908,2017-06-21 05:22:49.050,CA,ON,Concord,43.81378,-79.50392,POI3,506.5228020508693
5366868,2017-06-21 05:59:53.367,CA,ON,Richmond Hill,43.92210,-79.46320,POI3,498.7201349527693
5067164,2017-06-21 21:38:30.523,CA,ON,Owen Sound,44.57658,-80.94427,POI3,589.0397503849936
4981530,2017-06-21 22:33:00.227,CA,ON,Portland,44.86480,-76.05270,POI3,208.15058758268825
5441045,2017-06-21 14:07:16.253,CA,ON,Ottawa,45.32440,-75.60480,POI3,160.6644798339326
5544001,2017-06-21 21:17:23.750,CA,ON,Ottawa,45.41290,-75.70780,POI3,167.5063508099585
5475691,2017-06-21 21:11:00.630,CA,ON,Ottawa,45.44550,-75.68940,POI3,165.80250495474036
4589409,2017-06-21 02:03:08.040,CA,ON,Thunder Bay,48.42940,-89.22840,POI3,1229.424317519266
4803220,2017-06-21 01:19:04.113,CA,ON,Dryden,49.78500,-92.84000,POI1,1478.533160710631
4599838,2017-06-21 13:04:04.853,CA,QC,Dorval,45.44310,-73.75100,POI3,16.86399779697632
4850522,2017-06-21 21:23:16.997,CA,QC,Chambly,45.44910,-73.29180,POI3,22.85571619855973
4880452,2017-06-21 08:25:49.217,CA,QC,Sainte-Thérèse,45.63780,-73.84140,POI3,25.031500661187554
5260923,2017-06-21 10:52:32.697,CA,QC,Bishopton,45.69940,-71.45895,POI3,165.1321591853923
4711307,2017-06-21 11:12:30.420,CA,QC,Lévis,46.82510,-71.14900,POI3,235.94632826318653
5517654,2017-06-21 11:15:02.190,CA,SK,Moose Jaw,50.38870,-105.53300,POI1,647.7875046000985
4759259,2017-06-21 22:15:52.277,CA,SK,Regina,50.45180,-104.61100,POI1,697.7395224130174
5428904,2017-06-21 07:05:59.050,CA,SK,Saskatoon,52.12250,-106.72488,POI1,480.88536337680017
5414875,2017-06-21 12:04:32.137,CA,SK,Saskatoon,52.12250,-106.72488,POI1,480.88536337680017
4624255,2017-06-21 20:05:55.180,CA,SK,Saskatoon,52.13232,-106.65693,POI1,484.78999186482963
5499198,2017-06-21 20:13:05.513,CA,SK,Saskatoon,52.14040,-106.60800,POI1,487.5680048149031
4908944,2017-06-21 05:28:19.953,CA,SK,Prince Albert,53.20540,-105.75400,POI1,514.1880621599091
4862045,2017-06-21 05:24:07.143,CA,AB,Calgary,50.90930,-114.10280,POI1,296.29287954968254
4648114,2017-06-21 05:07:17.107,CA,AB,Calgary,50.91225,-113.93712,POI1,294.57802632494213
5442531,2017-06-21 14:07:26.017,CA,AB,Calgary,50.93386,-114.03157,POI1,292.93282455982444
5047612,2017-06-21 04:37:18.427,CA,AB,Redwood Meadows,50.95140,-114.35910,POI1,294.6735819179135
4946014,2017-06-21 21:31:05.860,CA,AB,Calgary,51.03780,-114.08000,POI1,281.91643236504075
5602956,2017-06-21 07:21:40.950,CA,AB,Calgary,51.04190,-114.06100,POI1,281.28228026301076
5176585,2017-06-21 17:46:03.397,CA,AB,Calgary,51.04750,-114.06800,POI1,280.731848795025
5229274,2017-06-21 18:50:13.323,CA,AB,Calgary,51.04860,-113.96800,POI1,279.73241528330146
5315020,2017-06-21 15:55:59.467,CA,AB,Calgary,51.06300,-113.88900,POI1,277.55941880999757
5099094,2017-06-21 06:40:58.550,CA,AB,Calgary,51.08108,-114.20800,POI1,278.55105711635684
4623901,2017-06-21 04:05:47.550,CA,AB,Calgary,51.08230,-113.95780,POI1,275.92725690907577
5401444,2017-06-21 09:02:54.960,CA,AB,Calgary,51.08230,-114.14200,POI1,277.66156293619406
4790137,2017-06-21 21:17:54.887,CA,AB,Calgary,51.08290,-114.09500,POI1,277.1003136601236
5324950,2017-06-21 00:56:34.040,CA,AB,Calgary,51.09150,-114.20730,POI1,277.40085519373156
5231024,2017-06-21 03:50:25.177,CA,AB,Calgary,51.09422,-113.99881,POI1,274.94945266537724
4974150,2017-06-21 21:32:37.430,CA,AB,Calgary,51.11516,-114.08176,POI1,273.41596900909593
4977364,2017-06-21 04:32:45.007,CA,AB,Calgary,51.11881,-113.94710,POI1,271.80791120533655
4817661,2017-06-21 15:20:28.980,CA,AB,Calgary,51.12290,-114.18900,POI1,273.7412036307
5483880,2017-06-21 20:11:31.887,CA,AB,Calgary,51.13300,-113.85600,POI1,269.5919997257004
5340608,2017-06-21 09:58:06.787,CA,AB,Calgary,51.13870,-114.20150,POI1,272.1598572556388
4613807,2017-06-21 14:05:09.463,CA,AB,Red Deer,52.24680,-113.78800,POI1,145.94418101441013
4858850,2017-06-21 02:23:47.857,CA,AB,Red Deer,52.26510,-113.79400,POI1,143.98535294743456
4920902,2017-06-21 12:29:24.383,CA,AB,Leduc,53.26680,-113.55200,POI1,31.383063432028127
4699199,2017-06-21 09:11:31.350,CA,AB,Beaumont,53.37530,-113.45850,POI1,19.090888383511874
4579752,2017-06-21 22:02:23.170,CA,AB,Edmonton,53.40502,-113.53463,POI1,16.02997198865362
4954295,2017-06-21 16:31:24.220,CA,AB,Edmonton,53.41040,-113.51700,POI1,15.242508408367534
4605211,2017-06-21 07:04:29.003,CA,AB,Edmonton,53.41790,-113.57850,POI1,15.532302924265576
5459441,2017-06-21 22:09:40.397,CA,AB,Edmonton,53.42490,-113.59500,POI1,15.304822937669094
4753786,2017-06-21 18:15:28.160,CA,AB,Edmonton,53.45670,-113.58010,POI1,11.747692937124938
4627665,2017-06-21 07:06:00.227,CA,AB,Edmonton,53.51810,-113.57970,POI1,6.952586645386294
5438940,2017-06-21 04:07:07.540,CA,AB,Sherwood Park,53.52630,-113.28700,POI1,13.321958022995348
5197905,2017-06-21 04:47:47.980,CA,AB,Sherwood Park,53.52630,-113.28700,POI1,13.321958022995348
5055691,2017-06-21 11:37:43.350,CA,AB,Edmonton,53.53140,-113.58200,POI1,6.5718971092202185
4594865,2017-06-21 22:03:36.030,CA,AB,Edmonton,53.54798,-113.59419,POI1,7.170536031774965
5135418,2017-06-21 01:43:23.607,CA,AB,Edmonton,53.55050,-113.50980,POI1,1.6618613784019032
4786005,2017-06-21 09:17:39.363,CA,AB,Edmonton,53.55140,-113.49160,POI1,0.6993429961825118
5613594,2017-06-21 00:22:56.987,CA,AB,Edmonton,53.55150,-113.49200,POI1,0.7234268484548451
4990973,2017-06-21 17:33:40.957,CA,AB,Spruce Grove,53.55330,-113.89500,POI1,27.05769673821161
4714486,2017-06-21 09:12:46.240,CA,AB,Edmonton,53.58562,-113.39447,POI1,7.4568305501304
5092468,2017-06-21 01:40:28.647,CA,AB,Edmonton,53.59430,-113.42385,POI1,6.735859208851984
5355900,2017-06-21 06:59:16.693,CA,BC,Abbotsford,49.06760,-122.26300,POI1,786.8511441033054
4625920,2017-06-21 03:05:56.417,CA,MB,Brandon,49.83550,-99.96250,POI1,1017.6289612777018
4633805,2017-06-21 20:06:26.647,CA,NS,Halifax,44.69880,-63.66400,POI4,67.64255769193957
4678583,2017-06-21 10:09:38.293,CA,ON,Fort Erie,42.90520,-78.93650,POI3,517.5170553812918
5118988,2017-06-21 00:42:13.273,CA,ON,London,42.93990,-81.27090,POI3,677.5222776710536
5206053,2017-06-21 01:48:23.500,CA,ON,London,42.99230,-81.25310,POI3,673.5442072703296
4644823,2017-06-21 15:07:12.153,CA,ON,Brantford,43.13488,-80.25593,POI3,594.5664259478873
5107189,2017-06-21 22:41:32.053,CA,ON,Brantford,43.17720,-80.24800,POI3,591.7460338746565
4985008,2017-06-21 00:33:17.490,CA,ON,Burlington,43.33170,-79.80660,POI3,552.1174779675712
4671640,2017-06-21 12:09:00.567,CA,ON,Burlington,43.37009,-79.80493,POI3,549.9845886873007
5480695,2017-06-21 07:11:15.787,CA,ON,Cambridge,43.38490,-80.28330,POI3,583.6521901194229
5225948,2017-06-21 04:49:55.360,CA,ON,Burlington,43.38890,-79.76820,POI3,546.3812413524608
4521970,2017-06-21 05:00:02.877,CA,ON,Kitchener,43.43970,-80.43400,POI3,591.9485187968997
4548076,2017-06-21 12:01:29.423,CA,ON,Waterloo,43.49900,-80.50630,POI3,594.4477244609135
5049371,2017-06-21 20:37:25.133,CA,ON,Mississauga,43.51150,-79.62920,POI3,530.1333578522317
4537426,2017-06-21 16:01:07.823,CA,ON,Mississauga,43.56962,-79.66056,POI3,529.490063966536
5150723,2017-06-21 17:44:19.313,CA,ON,Mississauga,43.57000,-79.58080,POI3,523.7158631333158
4655625,2017-06-21 13:07:50.950,CA,ON,Mississauga,43.57380,-79.71930,POI3,533.5320437975577
5437936,2017-06-21 10:07:00.927,CA,ON,Mississauga,43.57690,-79.62830,POI3,526.800922838149
5036065,2017-06-21 20:36:29.410,CA,ON,Mississauga,43.57690,-79.62830,POI3,526.800922838149
5247564,2017-06-21 20:51:28.410,CA,ON,Mississauga,43.57710,-79.63060,POI3,526.9571514625835
5355764,2017-06-21 09:59:16.600,CA,ON,Mississauga,43.60460,-79.67290,POI3,528.6705296792848
4858371,2017-06-21 04:23:44.617,CA,ON,Etobicoke,43.62506,-79.51409,POI3,516.1808082279317
5336190,2017-06-21 00:57:41.020,CA,ON,Toronto,43.64470,-79.38410,POI3,505.8309096663723
5578658,2017-06-21 03:19:40.497,CA,ON,Georgetown,43.64920,-79.91170,POI3,543.9326026017375
5447065,2017-06-21 01:08:08.113,CA,ON,Toronto,43.66341,-79.38597,POI3,505.04431632385655
4947283,2017-06-21 22:31:04.507,CA,ON,Toronto,43.66748,-79.31536,POI3,499.7493091543541
5234208,2017-06-21 11:50:40.513,CA,ON,York,43.69150,-79.43070,POI3,506.913263948865
5334396,2017-06-21 22:57:24.703,CA,ON,Mississauga,43.70250,-79.64900,POI3,522.261570014144
5445366,2017-06-21 04:07:53.183,CA,ON,Toronto,43.70280,-79.38770,POI3,503.2523477217081
4577520,2017-06-21 09:02:13.550,CA,ON,York,43.70300,-79.51200,POI3,512.2627428390938
5123823,2017-06-21 15:42:35.083,CA,ON,York,43.70300,-79.51200,POI3,512.2627428390938
4935001,2017-06-21 02:30:35.440,CA,ON,Brampton,43.71470,-79.70140,POI3,525.5191702378391
4801881,2017-06-21 00:18:56.460,CA,ON,Etobicoke,43.74803,-79.57871,POI3,515.0100471872317
5447502,2017-06-21 02:08:15.003,CA,ON,North York,43.75520,-79.43980,POI3,504.54266490712354
5402879,2017-06-21 04:03:08.840,CA,ON,Toronto,43.79180,-79.23650,POI3,488.0276081147794
4705679,2017-06-21 12:11:59.773,CA,ON,Thornhill,43.83950,-79.38310,POI3,496.5050362704423
4722737,2017-06-21 05:13:21.550,CA,ON,Unionville,43.86050,-79.16180,POI3,479.37284459322217
4822861,2017-06-21 09:20:57.843,CA,ON,Markham,43.87700,-79.25780,POI3,485.6285537795079
5411954,2017-06-21 17:04:16.590,CA,ON,Markham,43.87993,-79.34614,POI3,491.96904236583845
5180432,2017-06-21 09:46:15.177,CA,ON,Richmond Hill,43.89390,-79.43750,POI3,498.05995647374664
5417337,2017-06-21 16:04:34.660,CA,ON,Richmond Hill,43.89390,-79.43750,POI3,498.05995647374664
5574842,2017-06-21 07:19:24.343,CA,ON,Hanover,43.98430,-80.96660,POI3,608.8062180476528
4571600,2017-06-21 07:01:58.257,CA,ON,Newmarket,44.04980,-79.49880,POI3,496.0041618691665
4782352,2017-06-21 16:17:24.847,CA,ON,Barrie,44.33030,-79.72680,POI3,502.80329334529085
5479266,2017-06-21 22:11:15.487,CA,ON,Cornwall,45.02380,-74.74910,POI3,107.89729571672497
5008641,2017-06-21 17:34:36.827,CA,ON,Minden,45.04780,-78.50460,POI3,390.00343755730773
5113532,2017-06-21 18:41:58.427,CA,ON,Ottawa,45.32440,-75.60480,POI3,160.6644798339326
4935243,2017-06-21 14:30:37.137,CA,ON,Parry Sound,45.34970,-80.00850,POI3,503.0703440786349
5436996,2017-06-21 21:07:00.620,CA,ON,Ottawa,45.44480,-75.69150,POI3,165.97106342926523
5293874,2017-06-21 11:54:47.933,CA,ON,Ottawa,45.44550,-75.68940,POI3,165.80250495474036
4570096,2017-06-21 07:01:55.617,CA,ON,North Bay,46.33770,-79.37170,POI3,458.1230016074595
4923488,2017-06-21 00:29:34.923,CA,ON,Sault Sainte Marie,46.51190,-84.30280,POI3,835.9598642625192
4562476,2017-06-21 07:01:48.230,CA,ON,Thunder Bay,48.45270,-89.21620,POI3,1228.9619472325394
4595224,2017-06-21 14:03:35.653,CA,QC,Montréal,45.49577,-73.55319,POI3,3.0453041188989904
4707737,2017-06-21 12:12:07.670,CA,QC,Boisbriand,45.61460,-73.85930,POI3,25.068980275917465
5285517,2017-06-21 20:54:26.943,CA,QC,Montreal,45.65000,-73.48330,POI3,15.66358335266449
4938623,2017-06-21 06:30:39.077,CA,QC,Blainville,45.67770,-73.90370,POI3,31.495363076541985
5159846,2017-06-21 04:45:05.710,CA,QC,Sainte-Foy,46.78230,-71.28820,POI3,224.63595326060246
5524975,2017-06-21 11:15:36.923,CA,QC,Québec,46.85560,-71.24490,POI3,232.27790497810506
5542099,2017-06-21 19:17:16.513,CA,SK,Regina,50.43300,-104.59400,POI1,699.8888355780418
5267645,2017-06-21 01:53:03.393,CA,SK,Regina,50.45480,-104.59500,POI1,698.5090172730116
4912254,2017-06-21 01:28:36.123,CA,SK,Regina,50.49230,-104.61400,POI1,695.1193725982514
5285236,2017-06-21 08:54:22.113,CA,SK,Saskatoon,52.13050,-106.66316,POI1,484.4692409313685
4676642,2017-06-21 12:09:30.503,CA,AB,Calgary,50.92140,-114.07500,POI1,294.69622809813006
4832914,2017-06-21 13:21:43.550,CA,AB,Calgary,50.97140,-114.05700,POI1,289.0171835564166
5177111,2017-06-21 01:46:05.710,CA,AB,Calgary,51.01960,-114.20029,POI1,285.2008324483485
4664874,2017-06-21 21:08:31.267,CA,AB,Calgary,51.02420,-114.10040,POI1,283.61564547514826
4593399,2017-06-21 12:03:28.190,CA,AB,Calgary,51.04047,-114.07463,POI1,281.57018880458554
4886012,2017-06-21 07:26:14.640,CA,AB,Calgary,51.04388,-113.93240,POI1,279.98109726655537
4680272,2017-06-21 19:09:45.290,CA,AB,Calgary,51.04860,-113.96800,POI1,279.73241528330146
4614767,2017-06-21 01:05:11.673,CA,AB,Calgary,51.04940,-113.95640,POI1,279.55263054643495
4769281,2017-06-21 07:16:40.263,CA,AB,Calgary,51.04940,-113.95640,POI1,279.55263054643495
5564472,2017-06-21 17:18:48.883,CA,AB,Calgary,51.05198,-113.93554,POI1,279.1084876396086
5549425,2017-06-21 16:17:42.300,CA,AB,Calgary,51.05300,-114.16100,POI1,281.08911981933807
5314453,2017-06-21 16:55:59.880,CA,AB,Calgary,51.06525,-114.00847,POI1,278.23055741856854
4726779,2017-06-21 05:13:46.133,CA,AB,Calgary,51.07990,-114.08100,POI1,277.2900265842983
5364580,2017-06-21 00:59:44.727,CA,AB,Calgary,51.08230,-113.95780,POI1,275.92725690907577
5462553,2017-06-21 06:09:59.243,CA,AB,Calgary,51.08290,-114.09500,POI1,277.1003136601236
4727516,2017-06-21 12:13:49.430,CA,AB,Calgary,51.09050,-114.18200,POI1,277.21176954694556
4661343,2017-06-21 19:08:12.800,CA,AB,Calgary,51.12290,-114.18900,POI1,273.7412036307
5295100,2017-06-21 07:54:49.220,CA,AB,Calgary,51.12862,-113.95675,POI1,270.8003404718434
5223372,2017-06-21 13:49:43.830,CA,AB,Calgary,51.13870,-114.20150,POI1,272.1598572556388
4585127,2017-06-21 15:02:44.773,CA,AB,Calgary,51.17260,-114.10100,POI1,267.2962649737563
4600881,2017-06-21 19:04:10.423,CA,AB,Ferrier,52.08270,-114.74900,POI1,183.5959657118209
4664623,2017-06-21 19:08:28.037,CA,AB,Red Deer,52.26510,-113.79400,POI1,143.98535294743456
4598492,2017-06-21 07:04:00.087,CA,AB,Red Deer,52.26960,-113.76397,POI1,143.21349888058415
4908771,2017-06-21 19:28:21.017,CA,AB,Leduc,52.95040,-113.98400,POI1,74.10097603095281
4718006,2017-06-21 06:13:01.007,CA,AB,Edmonton,53.41540,-113.41780,POI1,15.224413025046799
5120160,2017-06-21 20:42:15.783,CA,AB,Edmonton,53.44220,-113.44524,POI1,11.870608596706486
5332047,2017-06-21 14:57:09.560,CA,AB,Edmonton,53.51290,-113.62300,POI1,9.800827771471797
4751165,2017-06-21 16:15:18.047,CA,AB,Edmonton,53.51875,-113.58752,POI1,7.387981888708
5461520,2017-06-21 20:09:48.060,CA,AB,Edmonton,53.54630,-113.59570,POI1,7.267652781539894
5333993,2017-06-21 12:57:23.877,CA,AB,Edmonton,53.54808,-113.59419,POI1,7.170849003265406
5189815,2017-06-21 08:47:05.683,CA,AB,Edmonton,53.55000,-113.50000,POI1,1.034714964066167
5090553,2017-06-21 17:40:18.113,CA,AB,Edmonton,53.57741,-113.54723,POI1,5.346286475772171
4662883,2017-06-21 00:08:19.537,CA,AB,Edmonton,53.65850,-113.36140,POI1,14.94868271373899
4740790,2017-06-21 18:14:40.550,CA,AB,Edmonton,53.65850,-113.36140,POI1,14.94868271373899
5590012,2017-06-21 04:20:50.063,CA,AB,Grande Prairie,55.14456,-118.78887,POI1,386.93861398694565
5517433,2017-06-21 05:15:00.117,CA,AB,Grande Prairie,55.15680,-118.78900,POI1,387.5270677345139
4534383,2017-06-21 00:00:55.217,CA,AB,Fort Mcmurray,56.74308,-111.47651,POI1,377.79295798810426
4575633,2017-06-21 13:02:01.340,CA,BC,Vancouver,49.25799,-123.11512,POI1,819.8485603800383
5439662,2017-06-21 21:07:10.907,CA,BC,Vancouver,49.26763,-123.25259,POI1,826.9255695989182
5488163,2017-06-21 06:11:57.313,CA,BC,Vancouver,49.29300,-123.04800,POI1,813.612718937081
5064980,2017-06-21 20:38:15.313,CA,MB,Winnipeg,49.82372,-97.07554,POI1,1201.7003895925243
4700866,2017-06-21 15:11:36.713,CA,MB,Winnipeg,49.92400,-97.20582,POI1,1188.39253512424
4847788,2017-06-21 14:23:01.417,CA,NB,Fredericton,45.95270,-66.65580,POI4,278.45060726852495
5496723,2017-06-21 19:12:56.973,CA,NB,Riverview,46.04940,-64.78760,POI4,151.76759365765918
4765565,2017-06-21 12:16:23.853,CA,NS,Halifax,44.66200,-63.60170,POI4,69.01446387292633
4890370,2017-06-21 15:26:35.903,CA,NS,Lower Sackville,44.78700,-63.70070,POI4,61.041620422965785
4788751,2017-06-21 03:17:54.347,CA,NS,Truro,45.36570,-63.28700,POI4,16.234163342155647
4734148,2017-06-21 14:14:04.673,CA,NS,Sydney,46.13560,-60.17880,POI4,258.02157938080524
4708282,2017-06-21 11:12:16.907,CA,NS,New Waterford,46.24920,-60.08810,POI4,269.381532794377
5203348,2017-06-21 09:48:08.417,CA,ON,Windsor,42.29570,-82.95990,POI3,833.2173880452298
5096227,2017-06-21 01:40:43.790,CA,ON,Fort Erie,42.90265,-78.93470,POI3,517.5655299476546
